,movieCd,director_score,openDt_score,prdtYear_score,repNationNm_score,repGenreNm_score,showTm_score,watchGradeNm_score,distributor_score,actor_score,starScore,userCount,previous_screen,previous_show,previous_audience,final_audience
0,20129370,3.844110894,9.884749172,15.21817864,5.857089158,7.639559686,4.809187271,7.030157464,3.962847311,6.248454162,7.479491831,9.533527574,0.882941339,0.397164368,0.80861727,17615166
1,20150976,5.381755252,8.402036796,15.21817864,5.857089158,4.329083822,4.809187271,7.908927147,3.019312237,7.152418343,6.949657699,8.1480617,0.368421566,0.15684198,0.582168496,14410931
2,20137048,7.688221788,8.402036796,14.26704247,5.857089158,3.310475864,4.809187271,7.908927147,3.962847311,5.233476836,7.95634255,5.907543549,1.410165305,0.597011406,1.187697046,14262636
3,20090834,4.228521983,8.402036796,13.31590631,4.624017756,4.838387801,5.018282369,7.908927147,1.887070148,2.045813672,8.000495394,5.821342464,3.531765358,2.974938193,2.529822022,13338087
4,20148048,4.459168637,7.413561879,14.26704247,5.857089158,5.34769178,4.809187271,7.030157464,3.962847311,6.993828135,7.95634255,5.829721153,0.876589243,0.366807855,0.913593761,13414200
5,20124034,6.919399609,9.884749172,14.26704247,5.857089158,5.34769178,4.809187271,7.030157464,5.0950894,8.468717062,6.711232339,2.965203714,0.39382995,0.15684198,0.569590005,12983841
6,20127593,4.228521983,7.413561879,14.26704247,5.857089158,3.565127854,4.809187271,7.030157464,3.396726267,5.851978644,7.815053448,6.594027972,0.72413894,0.290916575,0.88768207,12811435
7,20148851,6.919399609,9.884749172,14.26704247,5.857089158,5.34769178,4.809187271,7.030157464,5.0950894,5.011450546,7.921020274,5.829721153,0.400182046,0.161901398,0.516616589,12706663
8,20124079,3.305935369,6.91932442,14.26704247,5.857089158,7.639559686,4.809187271,7.030157464,3.962847311,4.250217552,8.150615065,3.94494224,0.235027551,0.121426049,0.391514513,12323595
9,20162869,3.99787533,7.413561879,15.21817864,5.857089158,3.310475864,4.809187271,7.030157464,5.0950894,7.501316798,8.000495394,6.950761293,2.934668337,1.206671359,3.116339082,12189195
10,20156564,2.152702101,9.884749172,14.26704247,5.857089158,5.34769178,2.718236283,7.030157464,3.396726267,7.53303484,7.064455094,8.392179765,8.359358293,6.825155821,20.31555654,11566862
11,20090074,7.688221788,9.884749172,13.31590631,5.857089158,5.34769178,4.809187271,7.908927147,3.962847311,7.025546177,6.614096082,3.671711783,0.381125758,0.182139073,0.535448387,11324561
12,20134803,5.766166341,8.402036796,15.21817864,5.857089158,3.310475864,4.809187271,7.030157464,3.396726267,5.598234312,7.929850843,13.49891949,0.552632349,0.225144132,0.71672241,11374879
13,20148493,6.919399609,6.91932442,14.26704247,4.624017756,5.34769178,4.809187271,7.908927147,5.283796415,6.518057514,7.338202729,4.448231606,0.0635209597,0.0328862215,0.125820847,10494499
14,20136803,7.688221788,7.413561879,15.21817864,4.624017756,3.055823874,2.718236283,5.272618098,5.283796415,6.010568851,8.053478807,5.256846067,0.158802399,0.0632427337,0.20208244,10296101
15,20149120,4.766697509,6.425086962,14.26704247,4.624017756,4.838387801,5.018282369,7.908927147,3.774140296,4.503961883,8.026987101,7.120039206,1.5753198,0.645075884,0.545583057,10309432
16,20145507,7.688221788,6.425086962,14.26704247,5.857089158,4.074431833,4.809187271,7.030157464,5.0950894,4.789424256,7.011471681,3.941817983,0.29854851,0.121426049,0.467488598,9707581
17,20126091,6.15057743,6.91932442,15.21817864,5.857089158,7.639559686,4.809187271,7.030157464,5.0950894,7.10484128,7.037963387,2.068257993,0.292196414,0.126485467,0.383967418,9135806
18,20121621,4.228521983,6.91932442,15.21817864,4.624017756,5.34769178,4.809187271,7.908927147,5.283796415,6.058145913,7.815053448,2.195216428,0.0127041919,0.0050594187,0.0250491661,9001331
19,20126674,2.921524279,7.413561879,15.21817864,5.857089158,4.838387801,4.809187271,7.030157464,3.962847311,5.265194877,7.037963387,5.374999779,5.71688637,11.32044933,15.63851425,9350351
20,20159364,7.303810699,6.91932442,14.26704247,4.624017756,5.34769178,4.809187271,7.908927147,5.283796415,6.375326327,7.656103208,5.35810039,0.0444646718,0.0202376748,0.0454263213,8677249
21,20131102,4.612933073,7.413561879,15.21817864,5.857089158,3.310475864,4.809187271,7.030157464,3.962847311,7.32686757,7.947511981,2.928848726,0.889293435,0.376926693,1.128254692,8659725
22,20136064,5.612401905,7.413561879,14.26704247,5.857089158,4.329083822,4.809187271,7.908927147,3.019312237,5.011450546,7.302880453,3.631948515,1.003631163,0.422461461,1.2698885,8666208
23,20090307,5.381755252,9.884749172,13.31590631,5.857089158,3.310475864,4.809187271,7.908927147,5.0950894,6.86695597,8.062309376,5.805863192,0.838476668,0.356689018,0.623282192,8035181
24,20081672,4.459168637,8.402036796,14.26704247,5.857089158,3.565127854,2.718236283,7.908927147,3.019312237,5.518939209,8.124123358,4.490551084,3.715976141,3.361983723,3.500881517,8223342
25,20151228,3.382817587,7.413561879,14.26704247,5.857089158,5.34769178,4.809187271,7.030157464,3.962847311,4.599116007,7.311711022,3.564208947,0.533576061,0.23273326,0.524918393,7817618
26,20110659,3.99787533,7.413561879,13.31590631,4.624017756,5.34769178,5.018282369,7.908927147,3.962847311,4.567397966,6.243212189,1.948968188,0.152450303,0.0607130244,0.235145902,7785189
27,20136068,5.612401905,8.402036796,14.26704247,5.857089158,3.310475864,4.809187271,7.908927147,3.962847311,4.297794614,7.046793956,2.948872372,0.971870683,0.42499117,0.96229049,7759761
28,20112207,3.459699805,8.402036796,13.31590631,4.624017756,5.34769178,4.809187271,7.030157464,3.962847311,1.918941507,7.709086621,0.944235608,0.171506591,0.328862215,0.731349398,7508976
29,20090303,3.99787533,7.413561879,13.31590631,4.624017756,4.838387801,4.809187271,7.908927147,3.962847311,2.521584294,7.161591352,2.150198728,0.0317604798,0.0177079654,0.00995497706,7393443
30,20159646,2.921524279,6.91932442,14.26704247,5.857089158,5.34769178,4.809187271,7.030157464,3.774140296,5.867837665,7.435338986,3.378315668,0.571688637,0.235262969,0.666049061,7500457
31,20110302,3.844110894,7.413561879,13.31590631,5.857089158,7.639559686,4.809187271,7.030157464,3.019312237,4.281935593,6.993810543,2.017133791,3.487300686,2.155312364,3.628930554,7470633
32,20110193,4.459168637,7.413561879,13.31590631,5.857089158,3.310475864,4.809187271,7.030157464,3.962847311,6.851096949,8.044648238,2.557914238,3.41742763,2.843393307,2.153509514,7363139
33,20167303,6.15057743,9.884749172,15.21817864,4.624017756,5.34769178,4.809187271,7.908927147,3.019312237,5.629952354,7.417677849,2.647381592,0.107985631,0.0430050589,0.222711165,7258678
34,20170590,4.228521983,8.402036796,15.21817864,5.857089158,3.310475864,4.809187271,7.030157464,3.962847311,5.598234312,8.168276202,4.424515657,1.048095835,0.430050589,1.269744745,7231770
35,20124083,4.459168637,7.413561879,14.26704247,5.857089158,5.34769178,4.809187271,7.030157464,3.962847311,5.360349002,6.896674286,2.863523357,4.147918666,4.533239152,5.130263286,7166532
36,20161725,5.381755252,8.402036796,14.26704247,5.857089158,5.34769178,4.809187271,7.030157464,3.962847311,5.645811375,7.152760783,3.144990491,0.698730556,0.326332506,0.842543257,7150586
37,20154910,3.382817587,7.413561879,14.26704247,5.857089158,3.310475864,4.809187271,7.908927147,5.0950894,5.423785085,7.391186142,3.574859823,0.482759293,0.202376748,0.749462425,7120780
38,20124721,6.919399609,6.91932442,14.26704247,4.624017756,5.34769178,4.809187271,7.908927147,3.019312237,4.916296422,7.762070035,2.541014849,4.186031242,3.700964776,2.873430454,7074891
39,20149314,2.921524279,6.425086962,14.26704247,5.857089158,4.074431833,4.809187271,5.71200294,5.0950894,5.249335857,7.929850843,3.542481161,5.196014501,4.588892757,4.089231443,7072507
40,20156250,2.690877626,9.884749172,14.26704247,5.857089158,5.34769178,2.718236283,7.908927147,3.962847311,4.21849951,7.090946801,5.689981667,0.444646718,0.19225791,0.45681485,7050475
41,20153444,5.381755252,6.425086962,14.26704247,5.857089158,3.565127854,2.718236283,7.030157464,5.0950894,5.788542561,7.470661262,3.339120447,5.176958213,3.511236575,5.248321407,6975571
42,20126672,3.075288715,7.413561879,15.21817864,5.857089158,5.34769178,4.809187271,7.030157464,5.0950894,5.75682452,6.278534465,5.421437595,0.215971263,0.0860101178,0.346016315,6959083
43,20140194,4.074757548,7.413561879,14.26704247,5.857089158,3.310475864,5.018282369,7.030157464,3.208019252,5.931273747,6.711232339,6.570028,5.799463618,5.504647541,6.343656392,6879989
44,20172742,5.381755252,6.425086962,15.21817864,5.857089158,4.074431833,4.809187271,5.71200294,2.830605222,4.123345386,8.071139945,4.038953967,0.978222779,0.394634658,1.092819287,6880535
45,20072152,2.921524279,9.884749172,14.26704247,5.857089158,7.639559686,4.809187271,7.030157464,3.962847311,5.154181732,6.826029735,2.809842945,1.753178487,1.636721948,2.997454374,6686054
46,20124054,2.53711319,6.425086962,14.26704247,5.857089158,3.310475864,4.809187271,7.030157464,3.962847311,3.901319096,7.629611502,4.907355342,0.114337727,0.0607130244,0.174481638,6655068
47,20161481,4.459168637,9.884749172,15.21817864,5.857089158,5.34769178,4.809187271,7.030157464,3.962847311,5.471362147,4.662540362,7.650594813,0.590744925,0.247911516,0.777314797,6592151
48,20112703,4.766697509,9.884749172,14.26704247,4.624017756,5.34769178,5.018282369,7.030157464,3.774140296,4.329512655,7.95634255,3.582528453,0.0190562879,0.00758912804,0.0310149646,6399303
49,20100214,3.075288715,7.413561879,13.31590631,5.857089158,5.34769178,2.718236283,5.71200294,3.962847311,5.043168587,8.141784496,3.952752882,0.171506591,0.0809506991,0.168372085,6178617
50,20148846,2.306466536,6.91932442,14.26704247,5.857089158,7.639559686,4.809187271,7.908927147,5.0950894,5.97885081,7.267558178,3.020730278,0.387477854,0.159371689,0.519491673,6247651
51,20090077,6.919399609,8.402036796,13.31590631,5.857089158,5.34769178,4.809187271,7.908927147,3.962847311,5.376208022,7.223405334,2.791381427,2.877499473,2.749794061,1.815795003,6065474
52,20157881,3.075288715,9.884749172,14.26704247,4.624017756,5.34769178,4.809187271,7.030157464,3.019312237,3.742728889,7.71791719,2.080897032,0.0381125758,0.0151782561,0.0449591202,6126488
53,20140110,3.075288715,6.425086962,14.26704247,4.624017756,5.34769178,4.809187271,5.71200294,3.208019252,2.727751563,7.788561741,3.168848452,0.374773662,0.149252852,0.230653584,6129681
54,20134798,5.381755252,7.413561879,14.26704247,5.857089158,3.310475864,4.809187271,7.908927147,3.396726267,4.948014463,7.938681412,4.222291036,0.489111389,0.204906457,0.331461204,6044956
55,20100312,4.766697509,9.884749172,13.31590631,4.624017756,3.310475864,4.809187271,7.908927147,3.774140296,2.014095631,8.132953927,3.506552208,0.0698730556,0.050594187,0.00219225127,5835017
56,20128274,2.075819883,8.402036796,14.26704247,4.624017756,3.310475864,5.018282369,7.908927147,2.641898208,3.869601054,7.364694435,3.200233031,2.375683892,2.071831956,2.127813454,5920977
57,20162442,4.612933073,7.413561879,15.21817864,5.857089158,5.34769178,2.718236283,7.030157464,3.019312237,4.377089717,7.391186142,2.700493957,1.175137754,0.485704195,1.317363318,5653270
58,20136049,3.075288715,7.413561879,15.21817864,5.857089158,4.074431833,2.718236283,7.030157464,3.396726267,4.551538945,6.013617399,1.9126132,0.527223965,0.212495585,0.646534431,5604106
59,20150979,1.691408793,7.413561879,14.26704247,5.857089158,7.639559686,4.809187271,7.908927147,3.019312237,3.140086102,7.400016711,3.220398689,0.565336541,0.227673841,0.537029683,5599665
60,20136052,4.612933073,9.884749172,15.21817864,5.857089158,4.074431833,2.718236283,7.030157464,3.019312237,4.155063427,7.302880453,2.452399566,4.116158187,2.656194815,4.573395526,5584139
61,20098169,4.612933073,7.413561879,14.26704247,4.624017756,5.34769178,4.809187271,7.908927147,2.641898208,4.4405258,6.958488268,2.589582841,0.0444646718,0.0202376748,0.0992263237,5546823
62,20090904,3.99787533,6.425086962,13.31590631,5.857089158,3.310475864,2.718236283,7.030157464,5.0950894,5.867837665,7.823884017,2.033039098,0.800364092,0.333921634,0.642653068,5416829
63,20122783,5.381755252,9.884749172,15.21817864,5.857089158,4.074431833,2.718236283,7.030157464,3.396726267,4.805283277,6.86135201,1.903382442,0.317604798,0.129015177,0.437911175,5508299
64,20090685,2.152702101,6.425086962,13.31590631,4.624017756,4.838387801,5.018282369,7.908927147,3.019312237,3.964755179,6.737724046,1.714648929,0.120689823,0.0834804085,0.0366932548,5397597
65,20163181,1.922055447,6.425086962,14.26704247,4.624017756,5.34769178,2.718236283,7.908927147,5.283796415,4.599116007,7.691425484,2.64127509,7.463712761,6.969349254,4.260370796,5446379
66,20145503,4.612933073,6.425086962,14.26704247,5.857089158,3.310475864,2.718236283,7.030157464,3.962847311,4.66255209,7.338202729,3.027830862,0.241379647,0.0986586646,0.272557928,5443049
67,20170561,4.612933073,6.425086962,17.12045097,4.624017756,5.34769178,4.809187271,7.908927147,5.283796415,5.709247457,6.631757219,2.326861248,0.0698730556,0.0278268028,0.108642223,5399070
68,20151229,6.15057743,7.413561879,14.26704247,5.857089158,4.074431833,4.809187271,7.030157464,3.396726267,4.630834049,7.143930214,3.092304161,0.438294622,0.182139073,0.503570897,5317693
69,20112695,2.152702101,6.425086962,13.31590631,5.857089158,3.310475864,2.718236283,7.908927147,3.962847311,5.725106478,7.744408897,1.353939282,2.934668337,1.988351548,2.462113803,5311353
70,20122021,3.99787533,7.413561879,14.26704247,4.624017756,5.34769178,5.018282369,7.908927147,3.962847311,3.869601054,5.828175453,2.453109624,0.0889293435,0.0354159309,0.138866539,5295836
71,20177478,7.303810699,6.91932442,17.12045097,4.624017756,5.34769178,4.809187271,7.908927147,5.283796415,6.962110094,7.921020274,4.764917635,0.00635209597,0.00252970935,0.0224256523,11206127
72,20122122,2.152702101,7.413561879,15.21817864,4.624017756,3.310475864,2.718236283,7.030157464,3.019312237,2.775328625,7.241066471,1.900826231,0.107985631,0.0430050589,0.12032225,5237525
73,20124039,3.459699805,8.402036796,14.26704247,5.857089158,3.310475864,4.809187271,7.908927147,3.962847311,4.4405258,7.099777369,2.008755102,2.62976773,2.888928075,4.367683292,5181014
74,20164721,2.844642062,5.930849503,15.21817864,4.624017756,3.310475864,4.809187271,5.272618098,5.283796415,3.933037137,7.762070035,2.566008904,0.0444646718,0.0177079654,0.0895947935,5138328
75,20080046,4.074757548,6.425086962,14.26704247,5.857089158,4.074431833,4.809187271,5.71200294,5.0950894,4.361230697,8.026987101,2.362506178,0.266788031,0.108777502,0.2539777,5046096
76,20110511,3.844110894,7.413561879,13.31590631,4.624017756,3.055823874,2.718236283,5.272618098,3.962847311,3.266958267,7.700256052,0.572875085,0,0,0,5064796
77,20151225,2.690877626,9.884749172,14.26704247,4.624017756,3.055823874,2.718236283,5.272618098,5.283796415,3.425548474,8.000495394,2.573251499,0.0635209597,0.0303565122,0.0910682739,4969735
78,20175222,3.075288715,6.91932442,15.21817864,4.624017756,5.34769178,4.809187271,5.71200294,3.208019252,3.393830433,7.417677849,2.880138723,0.0825772476,0.0404753496,0.206107558,4945484
79,20124067,3.844110894,7.413561879,14.26704247,5.857089158,3.565127854,4.809187271,7.908927147,3.396726267,3.806164972,6.70240177,1.157821163,0.603449117,0.247911516,0.750864028,4909950
80,20151383,1.383879922,6.425086962,14.26704247,4.624017756,5.34769178,4.809187271,7.908927147,3.208019252,2.870482749,7.426508418,2.219074389,0.266788031,0.106247793,0.359780777,4881865
81,20175121,3.844110894,6.425086962,15.21817864,4.624017756,5.34769178,4.809187271,7.908927147,5.283796415,3.933037137,7.79739231,2.397157026,0.0444646718,0.0177079654,0.0902416873,4857152
82,20126077,1.998937665,7.413561879,14.26704247,4.624017756,5.34769178,4.809187271,7.908927147,3.019312237,2.489866252,6.843690872,1.284353563,0.0571688637,0.058183315,0.192486849,4853273
83,20141111,3.844110894,6.425086962,14.26704247,5.857089158,2.801171885,2.090950987,5.272618098,3.962847311,2.315417024,8.150615065,2.177038934,0.42559043,0.172020236,0.222747104,4801873
84,20102414,3.075288715,7.413561879,13.31590631,5.857089158,3.565127854,2.718236283,7.908927147,5.0950894,4.567397966,7.179252489,1.383335698,0.558984445,0.227673841,0.479887396,4786259
85,20123501,2.844642062,9.884749172,15.21817864,5.857089158,7.639559686,4.809187271,7.030157464,5.0950894,4.551538945,6.110753656,3.687191055,0.419238334,0.182139073,0.501845847,4775811
86,20113557,2.844642062,6.425086962,13.31590631,5.857089158,4.074431833,4.809187271,5.71200294,5.0950894,4.107486365,7.594289226,1.061111214,0.355717374,0.144193433,0.398055328,4720050
87,20155501,2.306466536,6.425086962,14.26704247,4.624017756,3.055823874,2.718236283,5.272618098,5.283796415,2.458148211,8.256581891,2.600233717,0.266788031,0.108777502,0.375917184,4706158
88,20148807,2.075819883,7.413561879,14.26704247,4.624017756,5.34769178,2.718236283,7.908927147,3.774140296,2.236121921,7.885697999,2.346032824,3.080766544,3.501117738,2.899521838,4699307
89,20124401,1.922055447,6.425086962,14.26704247,5.857089158,4.074431833,4.809187271,5.71200294,3.396726267,3.726869868,7.850375723,2.960659341,0.222323359,0.0885398272,0.33031117,4682492
90,20080653,2.306466536,7.413561879,14.26704247,4.624017756,3.055823874,2.718236283,5.272618098,3.962847311,4.408807759,7.965173118,1.133395155,0.0635209597,0.0278268028,0.0744287274,4654266
91,20162365,2.613995408,6.425086962,14.26704247,4.624017756,4.329083822,4.809187271,7.908927147,3.774140296,3.599997702,7.24989704,2.190388031,0.0381125758,0.0202376748,0.0892713466,4667179
92,20112534,4.612933073,6.91932442,13.31590631,5.857089158,3.310475864,4.809187271,5.71200294,3.962847311,4.123345386,8.177106771,1.443548647,3.38566715,2.13254498,3.677375713,4662926
93,20113554,1.691408793,7.413561879,14.26704247,5.857089158,3.565127854,4.809187271,7.030157464,3.396726267,3.488984557,7.550136382,1.243028166,3.582582125,2.79279912,3.510800556,4598985
94,20144641,3.844110894,8.402036796,14.26704247,5.857089158,3.310475864,4.809187271,7.908927147,3.396726267,3.853742034,7.382355573,2.71852944,0.482759293,0.197317329,0.660262955,4584800
95,20090238,1.768291011,7.413561879,13.31590631,4.624017756,4.838387801,2.718236283,7.030157464,3.019312237,2.44228919,7.223405334,1.1728744,0.0889293435,0.0379456402,0.0922542459,4499776
96,20081169,2.306466536,6.91932442,14.26704247,4.624017756,3.310475864,2.718236283,7.908927147,2.641898208,1.490747947,7.453000124,0.82892213,3.271329423,4.743205027,5.286811589,4578239
97,20124062,3.844110894,9.884749172,14.26704247,5.857089158,3.310475864,2.718236283,7.030157464,3.962847311,3.869601054,6.375670722,1.833370687,0.146098207,0.0683021524,0.152235678,4515833
98,20090933,2.306466536,6.91932442,13.31590631,4.624017756,4.838387801,4.809187271,7.908927147,3.962847311,3.504843578,6.490468118,0.924069951,0.177858687,0.0834804085,0.213870283,4425003
99,20170402,5.766166341,8.402036796,15.21817864,5.857089158,5.34769178,4.809187271,7.030157464,3.396726267,3.219381205,7.382355573,2.681038358,0.571688637,0.250441225,0.579041843,4452755
100,20111009,2.613995408,9.884749172,13.31590631,4.624017756,4.329083822,4.809187271,5.272618098,3.774140296,2.045813672,8.221259616,1.685110502,0.0127041919,0.0101188374,0.0416887126,4421210
101,20080396,2.306466536,6.91932442,14.26704247,4.624017756,4.838387801,4.809187271,7.908927147,3.962847311,2.854623729,7.841545154,1.467264596,0.0825772476,0.0328862215,0.099909156,4300365
102,20147669,2.152702101,7.413561879,14.26704247,4.624017756,5.34769178,4.809187271,7.908927147,3.208019252,3.520702599,7.832714585,1.996116063,4.649734248,4.396634847,3.281009497,4313871
103,20080736,2.152702101,7.413561879,14.26704247,5.857089158,3.310475864,4.809187271,7.030157464,3.962847311,3.837883013,7.532475244,0.872377702,2.223233588,2.160371783,1.997356534,4313102
104,20144444,2.306466536,7.413561879,14.26704247,5.857089158,4.074431833,4.809187271,5.71200294,3.962847311,4.123345386,6.260873327,3.302765459,0.33030899,0.139134014,0.386986256,4288750
105,20135661,1.998937665,6.91932442,14.26704247,4.624017756,5.34769178,4.809187271,7.908927147,5.283796415,2.807046667,6.852521441,1.858790777,0.0762251516,0.0303565122,0.115111161,4168353
106,20070675,1.383879922,7.413561879,14.26704247,4.624017756,5.34769178,4.809187271,7.908927147,3.962847311,2.061672693,6.561112669,0.627123544,0.0825772476,0.0379456402,0.083628995,4111753
107,20124938,2.844642062,8.402036796,15.21817864,5.857089158,5.34769178,4.809187271,7.030157464,5.0950894,4.044050282,7.373525004,1.498223141,0.533576061,0.23273326,0.704934567,4131338
108,20124074,2.306466536,5.930849503,14.26704247,5.857089158,3.310475864,2.718236283,7.908927147,3.019312237,4.155063427,7.63844207,2.08671951,5.367521092,3.425226457,3.057543622,4112608
109,20080996,1.768291011,9.884749172,14.26704247,4.624017756,5.34769178,2.718236283,7.908927147,2.641898208,2.251980942,5.024593686,0.805916239,0.00635209597,0.00758912804,0.00380948581,4090885
110,20081737,2.690877626,6.91932442,14.26704247,5.857089158,3.565127854,2.718236283,7.908927147,3.019312237,3.806164972,7.311711022,1.291454146,2.998189296,1.221849615,1.571305079,4039891
111,20081056,4.766697509,7.413561879,14.26704247,4.624017756,4.074431833,5.018282369,7.030157464,1.887070148,4.091627344,8.230090185,3.693723592,2.019966518,2.01617835,2.166483329,4175526
112,20113743,5.612401905,7.413561879,13.31590631,5.857089158,3.565127854,4.809187271,7.908927147,3.962847311,3.742728889,7.841545154,0.879336274,0.476407198,0.217555004,0.51510717,4058225
113,20070382,1.537644358,7.413561879,11.41363398,5.857089158,3.310475864,4.809187271,5.272618098,1.887070148,3.441407495,7.576628088,1.181253089,0.412886238,0.230203551,0.563803899,4018872
114,20165748,3.844110894,6.425086962,15.21817864,5.857089158,4.074431833,2.718236283,7.030157464,5.0950894,4.059909303,6.755385184,1.752424034,1.175137754,0.478115067,1.392223308,4018341
115,20148973,1.922055447,9.884749172,14.26704247,4.624017756,5.34769178,4.809187271,7.908927147,3.208019252,2.378853107,7.532475244,1.778696193,0.0190562879,0.0101188374,0.0355791599,4002560
116,20134804,4.459168637,6.91932442,14.26704247,5.857089158,3.310475864,4.809187271,5.71200294,3.019312237,3.457266516,6.419823567,2.239240046,0.45735091,0.212495585,0.603875377,4015361
117,20151803,3.844110894,7.413561879,14.26704247,4.624017756,3.055823874,2.718236283,5.272618098,3.962847311,3.33039435,7.620780933,1.360045784,0.0698730556,0.0278268028,0.0882291288,3984814
118,20147790,3.075288715,5.930849503,14.26704247,4.624017756,5.34769178,4.809187271,7.030157464,5.283796415,2.680174501,7.87686743,1.803122201,0.0190562879,0.00758912804,0.0334947243,3963251
119,20124935,3.075288715,7.413561879,14.26704247,5.857089158,3.565127854,4.809187271,7.030157464,5.0950894,3.251099247,7.143930214,1.581441981,0.254083839,0.101188374,0.368010704,3897969
120,20149570,3.075288715,6.425086962,14.26704247,5.857089158,7.639559686,4.809187271,7.908927147,5.0950894,3.33039435,6.773046321,1.207951283,0.215971263,0.0860101178,0.294767949,3872015
121,20139183,1.922055447,6.91932442,14.26704247,5.857089158,7.639559686,4.809187271,7.030157464,3.019312237,3.013213936,6.23438162,2.43152385,0.222323359,0.0885398272,0.22878478,3849700
122,20144741,1.922055447,7.413561879,14.26704247,4.624017756,5.34769178,4.809187271,7.030157464,3.774140296,3.203522184,7.735578328,2.716257253,0.120689823,0.0480644776,0.142244762,3871214
123,20165450,4.612933073,6.425086962,15.21817864,5.857089158,7.639559686,4.809187271,7.030157464,3.962847311,3.933037137,7.082116232,2.303855357,0.927406011,0.392104949,1.039270854,3849129
124,20081716,2.306466536,8.402036796,14.26704247,5.857089158,3.310475864,4.809187271,5.71200294,5.0950894,3.726869868,6.375670722,1.490838534,0.190562879,0.189728201,0.565636765,3749034
125,20081001,3.075288715,6.91932442,14.26704247,5.857089158,7.639559686,4.809187271,7.030157464,3.962847311,2.997354915,7.32937216,1.107975066,8.060809782,9.091775397,9.800441314,3728439
126,20166488,3.075288715,7.413561879,15.21817864,4.624017756,5.34769178,2.718236283,7.030157464,2.641898208,3.441407495,6.39333186,1.957488889,0.0127041919,0.0050594187,0.0198740156,3689325
127,20167542,1.537644358,6.91932442,15.21817864,4.624017756,5.34769178,4.809187271,7.030157464,2.641898208,2.44228919,7.921020274,1.565110639,0.0127041919,0.0050594187,0.0180770883,3653238
128,20161872,1.537644358,7.413561879,14.26704247,3.082678504,3.055823874,2.718236283,7.908927147,2.830605222,3.488984557,7.726747759,4.434314462,3.557173742,1.770796544,2.668041668,3711224
129,20152022,1.922055447,6.91932442,14.26704247,4.624017756,3.565127854,4.809187271,7.908927147,3.774140296,3.171804143,7.921020274,1.93973743,0.266788031,0.106247793,0.154751376,3611166
130,20161364,1.383879922,6.425086962,14.26704247,5.857089158,3.310475864,4.809187271,7.030157464,2.830605222,3.013213936,8.088801083,2.959949282,0.292196414,0.118896339,0.39726468,3587182
131,20112173,2.075819883,6.425086962,13.31590631,4.624017756,5.34769178,4.809187271,7.908927147,3.019312237,1.284580678,8.000495394,1.730270213,3.620694701,3.339216339,3.018945624,3579666
132,20167904,2.306466536,8.402036796,14.26704247,4.624017756,3.310475864,4.809187271,7.908927147,2.075777163,2.537443314,7.585458657,3.260872016,0.114337727,0.0455347683,0.185874157,3496526
133,20139201,3.075288715,9.884749172,14.26704247,5.857089158,4.074431833,2.718236283,5.71200294,5.0950894,3.187663164,7.099777369,1.677867906,3.392019246,3.339216339,2.657475735,3566852
134,20179985,2.306466536,7.413561879,15.21817864,4.624017756,3.055823874,4.809187271,5.272618098,5.283796415,2.140967797,8.150615065,2.053062744,0.304900606,0.126485467,0.385620592,3513137
135,20113535,1.922055447,7.413561879,13.31590631,5.857089158,3.310475864,2.718236283,7.030157464,3.396726267,3.55242064,7.87686743,1.04293372,0.527223965,0.209965876,0.653506508,3460212
136,20130442,3.382817587,7.413561879,15.21817864,5.857089158,5.34769178,2.718236283,7.030157464,5.0950894,2.347135066,7.947511981,2.029346795,1.90562879,0.758912804,0.951365172,3450305
137,20149629,1.537644358,7.413561879,15.21817864,4.624017756,3.310475864,2.718236283,7.030157464,2.075777163,3.171804143,7.965173118,2.563026659,0.292196414,0.11636663,0.331173695,3429640
138,20124086,1.922055447,6.91932442,14.26704247,5.857089158,5.34769178,4.809187271,7.030157464,3.962847311,3.314535329,6.154906501,0.82551385,0.762251516,0.323802797,0.909137381,3436092
139,20176104,3.075288715,7.413561879,15.21817864,5.857089158,3.565127854,4.809187271,7.908927147,3.962847311,2.838764708,7.87686743,1.964873496,0.800364092,0.323802797,0.816056549,3418403
140,20100209,2.152702101,9.884749172,13.31590631,5.857089158,3.310475864,5.018282369,5.71200294,3.962847311,2.632597439,6.199059345,1.138223552,0.235027551,0.0961289552,0.114895529,3350311
141,20100296,2.690877626,7.413561879,13.31590631,5.857089158,3.310475864,4.809187271,7.908927147,3.019312237,2.727751563,7.258727609,2.803736443,3.493652782,2.98758674,4.843976834,3330326
142,20113885,1.922055447,7.413561879,14.26704247,4.624017756,5.34769178,2.718236283,7.908927147,3.019312237,2.933918832,7.205744196,0.694153053,0.0381125758,0.0556536057,0.199818312,3379762
143,20135428,1.922055447,8.402036796,15.21817864,3.082678504,3.310475864,4.809187271,7.030157464,2.641898208,1.522465989,8.079970514,1.953796585,2.026318613,1.04729967,0.946621284,3396313
144,20173403,2.306466536,9.884749172,15.21817864,4.624017756,3.055823874,2.718236283,5.272618098,2.641898208,1.871364444,7.673764346,1.256377263,0.0317604798,0.0126485467,0.0492358071,3324874
145,20153781,3.075288715,6.425086962,14.26704247,4.624017756,5.34769178,2.718236283,5.71200294,3.208019252,3.346253371,7.24989704,2.15630523,6.892024124,7.781385954,6.694165025,3317196
