,movieCd,showTm,actor1,actor2,actor3,actor4,actor5,actor6,watchGradeNm,producedCompany,distributor
1606,20119806,98,더스틴 호프만,오웬 윌슨,벤 스틸러,로버트 드니로, , ,15세이상관람가, ,씨제이이앤엠(주)
1607,20102413,76, , , , , , ,전체관람가, ,(주)미디어데이
1608,20168361,57, , , , , , ,전체관람가, ,와이드 릴리즈(주)
1609,20149931,118,에릭 바나,에드가 라미레즈,올리비아 문, , , ,청소년관람불가, ,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
1610,20162147,103,사토 타케루,미야자키 아오이,오쿠다 에이지,하라다 미에코, , ,12세이상관람가, ,(주)크리픽쳐스
1611,20160203,128,벤 애플렉,안나 켄드릭,J.K. 시몬스,존 번탈, , ,15세이상관람가, ,워너브러더스 코리아(주)
1612,20100189,104,토비 맥과이어,제이크 질렌할,나탈리 포트만, , , ,15세이상관람가,라이온스 게이트 필름즈,(주)성원아이컴
1613,20150903,72,정현진,루나, , , , ,전체관람가,(주)드림써치C&C,씨네그루(주)키다리이엔티
1614,20147678,121,메릴 스트립,줄리아 로버츠,베네딕트 컴버배치,이완 맥그리거,크리스 쿠퍼,줄리엣 루이스,15세이상관람가, ,주식회사 우리네트웍스
1615,20113881,90,사라 제시카 파커,피어스 브로스넌,그렉 키니어, , , ,15세이상관람가, ,필라멘트픽쳐스
1616,20080054,95,엘렌 페이지,마이클 세라, , , , ,12세이상관람가, ,(주)미로비젼
1617,20167563,102,니콜라스 홀트,크리스틴 스튜어트, , , , ,15세이상관람가, ,씨네그루(주)키다리이엔티
1618,20150461,122,마이클 패스벤더,케이트 윈슬렛,세스 로건, , , ,12세이상관람가, ,유니버설픽쳐스인터내셔널 코리아(유)
1619,20147625,117,매튜 매커너히,제니퍼 가너,자레드 레토, , , ,청소년관람불가, ,(주)나이너스엔터테인먼트
1620,20137041,88,정유미,이선균,김상중,정재영,이민우,예지원,청소년관람불가,(주)영화제작전원사 ,(주)영화제작전원사 
1621,20120381,86,조 권,장광,성동일, , , ,전체관람가, ,(주)인벤트스톤
1622,20081331,83, , , , , , ,전체관람가, ,(주)팝엔터테인먼트
1623,20090330,86,김호연,유승호,고길주,강소라,송현,조예진,15세이상관람가,스웨이엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트
1624,20120103,97,김창완,배소은,최형,탁대성,하은설,반민정,청소년관람불가,(주)노마드필름,(주)마인스 엔터테인먼트
1625,20139141,78,정준하, , , , , ,전체관람가, ,(주)영화사 빅
1626,20080834,98,예지원,김선영,탁재훈,김현숙,이재훈,문원주,15세이상관람가,케이엠컬쳐㈜,(주)엠플러스픽쳐스
1627,20178469,132,미쉘 윌리엄스,크리스토퍼 플러머,마크 월버그,스테이시 마틴, , ,15세이상관람가, ,판씨네마(주)
1628,20081700,106,벤 스틸러,로버트 다우니 주니어,매튜 매커너히, , , ,청소년관람불가, ,씨제이엔터테인먼트
1629,20090203,96,스칼렛 요한슨,페넬로페 크루즈,하비에르 바르뎀,레베카 홀, , ,15세이상관람가,(Europe) Media Program,(주)씨지브이신도림
1630,20090917,96,김기범,민준호,황보라,조상기,박하선,이대수,12세이상관람가,(주)하명중 영화제작소,롯데쇼핑㈜롯데엔터테인먼트
1631,20168721,56,김새해,김영은,정유미,정혜원,소연, ,전체관람가, ,씨제이이앤엠(주)
1632,20113001,114,우혜진,김수로,박예진,지현우,임원희,박재범,12세이상관람가,데이지엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트
1633,20150901,103,신하균,박희순,오만석,유다인,이형섭,변준석,15세이상관람가,(주)어바웃필름,(주)대명문화공장
1634,20101278,130,루브나 아자발, , , , , ,청소년관람불가, ,(주)티캐스트
1635,20148129,111,벨렌 루에다,오라 가리도,호세 코로나도,휴고 실바, , ,15세이상관람가, ,(주)싸이더스
1636,20123422,107,아놀드 슈왈제네거,포레스트 휘테커,조니 녹스빌,로드리고 산토로,제이미 알렉산더,루이스 구즈만,청소년관람불가,디 보나벤츄라 픽쳐스,씨제이이앤엠(주)
1637,20129260,116,미쉘 윌리엄스,세스 로건,루크 커비, , , ,청소년관람불가, ,(주)티캐스트
1638,20163903,78, , , , , , ,전체관람가, ,(주)팝엔터테인먼트
1639,20090811,108,미야무라 유코,하야시바라 메구미,오가타 메구미,사카모토 마아야, , ,12세이상관람가,가이낙스,예지림엔터테인먼트
1640,20160862,109,레일라 분야삭, , , , , ,12세이상관람가, ,(주)드림팩트엔터테인먼트
1641,20100789,139,사카이 마사토,다케우치 유코, , , , ,12세이상관람가,씨제이엔터테인먼트,씨제이엔터테인먼트
1642,20110311,98,유역비,고천락, , , , ,12세이상관람가, ,씨너스엔터테인먼트(주)
1643,20110502,91,힐러리 스웽크,제프리 딘 모건,크리스토퍼 리, , , ,청소년관람불가, ,(주)쇼박스
1644,20156301,113,샤를리즈 테론,니콜라스 홀트,클로이 모레츠, , , ,청소년관람불가, ,(주)스톰픽쳐스코리아
1645,20171781,133,마크 월버그,존 굿맨,케빈 베이컨,J.K. 시몬스,미셸 모나한, ,15세이상관람가, ,(주)이수C&E
1646,20175244,58, , , , , , ,전체관람가, ,(주)넥스트엔터테인먼트월드(NEW)
1647,20161382,114,태너 맥과이어,제프리 존슨, , , , ,전체관람가, ,(주)모멘텀엔터테인먼트
1648,20100335,101,브리아나 에비건,레아 파이피스,제이미 정,루머 윌리스, , ,청소년관람불가,카쯔 엔터테인먼트,씨제이엔터테인먼트
1649,20113307,97,제이슨 스타뎀,패디 콘시딘, , , , ,청소년관람불가, ,팝엔터테인먼트
1650,20176022,86,스티븐 연,지나 로드리게즈,재커리 레비,오프라 윈프리, , ,전체관람가, ,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
1651,20101039,88,천보근,이정진,김태우,정인기,김창숙,임성언,15세이상관람가,(주)재크필름,㈜케이디미디어
1652,20119507,105,현빈,임수정,유진영,김중기,김혜옥, ,15세이상관람가,(주)영화사봄,(주)넥스트엔터테인먼트월드(NEW)
1653,20176049,118,아담 드라이버,골시프테 파라하니, , , , ,12세이상관람가, ,그린나래미디어(주)
1654,20163961,100,제이크 질렌할,나오미 왓츠,유다 르위스,크리스 쿠퍼, , ,청소년관람불가, ,(주)리틀빅픽쳐스
1655,20128079,70, , , , , , ,전체관람가, ,(주)팝엔터테인먼트
1656,20101138,95,라이언 레놀즈, , , , , ,15세이상관람가,버서스 프로덕션,(주)화앤담이엔티
1657,20080079,112,케이트 허드슨,매튜 매커너히, , , , ,12세이상관람가, ,워너브러더스 코리아(주)
1658,20157096,95,산페이 유코,키쿠치 코코로,타케우치 준코,스기야마 노리아키,키지마 류이치,아베 아츠시,12세이상관람가, ,와이드 릴리즈(주)
1659,20080071,122,조슈 브롤린,하비에르 바르뎀,토미 리 존스, , , ,청소년관람불가,파라마운트 밴티지,씨제이엔터테인먼트
1660,20100063,71,김현심,김옥경,엄상현,홍진욱, , ,전체관람가,바프 베를린 애니메이션 필름,㈜케이디미디어
1661,20161796,60,김혜성,안용욱,이경태,류점희,이새아,김현욱,전체관람가, ,(주)넥스트엔터테인먼트월드(NEW)
1662,20101071,105,조지 클루니, , , , , ,청소년관람불가,포커스피쳐스,(주)화천공사
1663,20175208,68,박효신,정재일,에드가 킨테로, , , ,12세이상관람가,(주)글러브엔터테인먼트,씨제이 씨지브이(CJ CGV)(주)
1664,20129407,115,샤이아 라보프,톰 하디,게리 올드만,가이 피어스,제이슨 클락,제시카 차스테인,청소년관람불가, ,씨너스엔터테인먼트(주)
1665,20153385,98,루퍼트 프렌드,재커리 퀸토,한나 웨어, , , ,15세이상관람가, ,이십세기폭스코리아(주)
1666,20133641,145,박해일,신민아,김태훈,신소율,이춘연,이학민,15세이상관람가,(주)인벤트스톤,(주)인벤트스톤
1667,20172627,64,김미랑,서지연,사문영,김명준,송준석,박희은,전체관람가, ,월트디즈니컴퍼니코리아 유한책임회사
1668,20175142,91,오노 켄쇼, , , , , ,12세이상관람가, ,(주)박수엔터테인먼트
1669,20112209,113,헬렌 미렌,샘 워싱턴, , , , ,15세이상관람가, ,유니버설픽쳐스인터내셔널 코리아(유)
1670,20158561,118,소메타니 쇼타,아베 사다오,후카츠 에리,하시모토 아이, , ,청소년관람불가, ,판씨네마(주)
1671,20158670,97,벤 스틸러,나오미 왓츠,아만다 사이프리드,아담 드라이버, , ,15세이상관람가, ,(주)브리즈픽처스
1672,20100809,106,줄리안 무어,아네트 베닝,마크 러팔로,미아 와시코브스카,조쉬 허처슨, ,청소년관람불가,만달레이,(주)화천공사
1673,20119721,104,닉 프로스트,제이슨 베이트먼,사이먼 페그, , , ,15세이상관람가,워킹 타이틀 필름,유니버설픽쳐스인터내셔널 코리아(유)
1674,20100763,93,슈어나 맥도널드,나탈리 잭슨 멘도자,크리스틴 커밍스,개반 오헐리히,더글라스 홋지,조쉬 콜,청소년관람불가,셀라도르,롯데쇼핑㈜롯데엔터테인먼트
1675,20101227,112,헬렌 미렌,크리스토퍼 플러머,폴 지아마티,앤-마리 듀프,케리 콘든, ,15세이상관람가,에고리토셀필름,롯데쇼핑㈜롯데엔터테인먼트
1676,20136921,96,오가타 메구미,하야시바라 메구미,미야무라 유코, , , ,15세이상관람가, ,㈜T-JOY
1677,20119527,100,류덕환,박예진,백윤식,오달수,강대연,신민섭,청소년관람불가,(주)이든픽쳐스 ,(주)에스비에스콘텐츠허브
1678,20156383,101,프레디 하이모어,미아 패로우,페니 밸포어, , , ,전체관람가, ,(주)라이크 콘텐츠
1679,20154621,91,타이라 아이리,키리야마 렌,사사키 노조미, , , ,15세이상관람가, ,유니버설픽쳐스인터내셔널 코리아(유)
1680,20161561,57,하성용,정재헌,엄상현,윤승희,김정은, ,전체관람가, ,와이드 릴리즈(주)
1681,20113312,100,유동근,윤진서,김정훈,송수현,조민우,김원중,15세이상관람가,(주)오디이엔티,(주)화앤담이엔티
1682,20168366,68,하성용,정재헌,엄상현,윤승희,김정은,김율,전체관람가, ,와이드 릴리즈(주)
1683,20112121,124,로즈 번,크리스틴 위그,마야 루돌프, , , ,청소년관람불가, ,유니버설픽쳐스인터내셔널 코리아(유)
1684,20124551,125,아사 버터필드,클로이 모레츠, , , , ,전체관람가, ,씨제이이앤엠(주)
1685,20135443,76, , , , , , ,전체관람가, ,(주)팝엔터테인먼트
1686,20100170,110,제니퍼 애니스턴,제라드 버틀러, , , , ,15세이상관람가,콜럼비아 픽쳐스 코포레이션,한국소니픽쳐스릴리징브에나비스타영화㈜
1687,20119600,59,카자마  슌스케, , , , , ,전체관람가, ,대원미디어(주)
1688,20160472,91,마동석,최민호,김기현,김형주,양희정,이유진,청소년관람불가,(주)엠씨엠씨,씨네그루(주)키다리이엔티
1689,20148994,118,샤를로뜨 갱스부르,스텔란 스카스가드,스테이시 마틴,샤이아 라보프,크리스찬 슬레이터,제이미 벨,청소년관람불가, ,CGV아트하우스
1690,20112163,43, , , , , , ,전체관람가, ,씨너스엔터테인먼트(주)
1691,20111692,102,브래들리 쿠퍼,에드 헬름스,켄 정,제이미 정,자크 갈리피아나키스, ,청소년관람불가, ,워너브러더스 코리아(주)
1692,20149831,103,프랭크 그릴로,자크 길포드,키엘 산체스, , , ,청소년관람불가, ,유니버설픽쳐스인터내셔널 코리아(유)
1693,20100311,108,견자단,황효명,홍금보,두우항,슝다이린, ,15세이상관람가,만다린 필름즈 디스트리뷰션,(주)프라임엔터테인먼트
1694,20090068,109,미키 루크,마리사 토메이,에반 레이첼 우드, , , ,청소년관람불가, ,(주)넥스트엔터테인먼트월드(NEW)
1695,20072673,93,심혜진,김수미,이상우,이다희,박준환,백승일,12세이상관람가,㈜이룸영화사,(주)쇼박스
1696,20136860,89,이노우에 마사히로,오자와 료타, , , , ,전체관람가, ,롯데쇼핑㈜롯데엔터테인먼트
1697,20176367,65, , , , , , ,전체관람가, ,(주)이수C&E
1698,20111101,89, , , , , , ,전체관람가, ,(주)화앤담이엔티
1699,20081386,103,아드리안 알론소,케이트 델 카스틸로,유지니오 델베즈, , , ,전체관람가, ,(주)유니코리아문예투자
1700,20182021,70,서홍석,유수호,최오식,이상철,김수미, ,전체관람가,힘컨텐츠(주),힘컨텐츠(주)
1701,20161870,124,브라이언 크랜스톤,다이안 레인,헬렌 미렌,엘르 패닝,루이스 C.K.,존 굿맨,15세이상관람가, ,그린나래미디어(주)
1702,20156275,91,아만다 사이프리드,러셀 크로우,아론 폴, , , ,15세이상관람가, ,(주)박수엔터테인먼트
1703,20163201,68,하성용,정재헌,엄상현,윤승희,김정은,김율,전체관람가, ,와이드 릴리즈(주)
1704,20161603,88,최강희,최수종,김은혜,김영화, , ,전체관람가,(재)CBS,(재)CBS
1705,20150862,118,콜린 파렐,레이첼 와이즈,레아 세이두,벤 위쇼,존 C. 라일리, ,청소년관람불가, ,(주)영화사오원
1706,20134701,94,제라르 드빠르디유,마크 앙드레 그롱당,크리스타 테렛,엠마누엘 자이그너, , ,15세이상관람가, ,씨너스엔터테인먼트(주)
1707,20050086,118,문소리,김태우,이선균,강래연,주진모,노윤,15세이상관람가,영화사청어람(주),영화사청어람(주)
1708,20175423,101, , , , , , ,전체관람가, ,(주)영화사 빅
1709,20090086,102,랄프 파인즈,콜린 파렐,브렌단 글리슨, , , ,청소년관람불가, ,(주)시너지하우스 (시너지)
1710,20101132,95,로버트 다우니 주니어,자크 갈리피아나키스,미셸 모나한,제이미 폭스,줄리엣 루이스,대니 맥브라이드,청소년관람불가,워너 브러더스 픽쳐스,워너브러더스 코리아(주)
1711,20081213,91,에이미 아담스,프란시스 맥도먼드, , , , ,12세이상관람가, ,(주)넥스트엔터테인먼트월드(NEW)
1712,20141621,138,앤 도벌,안토니-올리버 피론,수잔 클레망, , , ,15세이상관람가, ,(주)엣나인필름
1713,20100202,116,김상경,유준상,문소리,예지원,김강우,윤여정,청소년관람불가,(주)영화제작전원사 ,(주)스폰지이엔티
1714,20116037,118,박중훈,강수연,예지원,김동호,송길한,김명은,15세이상관람가,(재)전주국제영화제조직위원회,(주)쇼박스
1715,20179442,101,김민희,정재영,서영화,권해효,송선미,문성근,청소년관람불가,(주)영화제작전원사 ,(주)영화제작전원사 
1716,20133603,112,나오미 왓츠,나빈 앤드류스,더글라스 홋지,줄리엣 스티븐슨,마이클 바인,카스 앤바,15세이상관람가, ,(주)영화사 빅
1717,20162431,72,박정오,이소은, , , , ,전체관람가,프랭키영화문화산업전문(주),예지림엔터테인먼트
1718,20173962,106,이솜,안재홍, , , , ,15세이상관람가,광화문시네마,CGV아트하우스
1719,20090028,118,케이트 윈슬렛,레오나르도 디카프리오, , , , ,청소년관람불가, ,씨제이엔터테인먼트
1720,20156704,127,성룡,존 쿠삭,애드리언 브로디,시원, , ,15세이상관람가, ,롯데쇼핑㈜롯데엔터테인먼트
1721,20177479,66, , , , , , ,전체관람가, ,(주)박수엔터테인먼트
